BuildingID,TargetYear,Action,SLR,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P25,P50,P75,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99
10019,2040,Raise Utilities,50th-percentile,0,0,0,0,0,0,0,0,0,0,3154.87877017183,8973.28389209948,17097.0711619999,26844.3252872432,27888.7628689173,29032.6389902221,31048.5152701879,33115.5527146832,35298.0030555617,39541.8123817003,44919.4870968437,49490.1553027416,59863.2212126153
10019,2040,Raise Utilities,90th-percentile,0,0,0,0,0,0,0,0,0,0,4527.768904542,11048.8943078036,19313.8353296479,30052.8162905475,31183.9390091145,32589.4821605391,33861.3369161847,35806.9690882592,37788.6163920255,40481.4256071929,46305.4764321832,55751.6674781189,66152.2798329672
10019,2040,WFP B,50th-percentile,30573.2847294937,34573.6428420666,37342.0812957332,39770.6280475892,42080.3113185723,46058.6787047434,48036.1651618217,49148.0723750514,50629.3897201498,51936.9934065023,71047.7145813368,94977.585641071,119873.258090214,145171.284934269,147369.885839514,151139.559159359,153856.625972284,156223.575422223,161334.203168596,166363.729566435,170382.602915866,183444.352092794,196561.849120944
10019,2040,WFP B,90th-percentile,34921.8984222807,40316.2926508759,44618.0007435321,49183.4994985888,52316.908835616,54817.7904130456,57795.6443909164,59750.5547791032,61947.9587385341,63196.6750767756,83590.8604859514,106852.0809796,135619.77375075,158124.159844768,159664.783205646,162044.131430878,163666.519354057,165287.47689627,169925.453325399,174561.944911662,179995.421643023,189078.798705433,203533.775428015
10019,2040,Elevate,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4039.61395725502,9230.75047075633,15427.4436327704,25831.22543857,29864.0706119712
10019,2040,Elevate,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2649.05839670146,11105.2604432432,22059.813904622,28203.185597704,35076.9509227465
10019,2040,WFP 1st,50th-percentile,30573.2847294937,34573.6428420666,37342.0812957332,39770.6280475892,42080.3113185723,46058.6787047434,48036.1651618217,49148.0723750514,50629.3897201498,51936.9934065023,71047.7145813368,94977.585641071,119873.258090214,145171.284934269,147369.885839514,151139.559159359,153856.625972284,156223.575422223,161334.203168596,166363.729566435,170382.602915866,183444.352092794,196561.849120944
10019,2040,WFP 1st,90th-percentile,34921.8984222807,40316.2926508759,44618.0007435321,49183.4994985888,52316.908835616,54817.7904130456,57795.6443909164,59750.5547791032,61947.9587385341,63196.6750767756,83590.8604859514,106852.0809796,135619.77375075,158124.159844768,159664.783205646,162044.131430878,163666.519354057,165287.47689627,169925.453325399,174561.944911662,179995.421643023,189078.798705433,203533.775428015
10019,2055,No mitigation,50th-percentile,195006.766080492,209942.447480125,218627.632830747,226629.952022532,229190.931979719,233088.399284215,237895.191505186,241514.410725249,244172.113178777,248351.103727048,279433.70623781,311069.626397809,347892.412845487,381486.668140401,385065.975879932,389126.019611257,394368.909290046,400061.723469561,405519.188733039,411104.218558353,421485.83188607,430574.941984185,450138.693868376
10019,2055,No mitigation,90th-percentile,284022.325166692,295214.190409637,305353.291275038,310567.193423449,318006.210251372,319803.428047977,323123.229978675,327380.581179071,330273.886391441,332041.453211603,363216.120471235,394703.138287755,431743.098794474,466783.305667268,469002.353669908,473087.423791267,477323.299900133,480761.298835792,488068.81543413,492031.206215906,503153.85786977,515787.858543426,531037.318158414
10019,2055,Raise Utilities,50th-percentile,7387.14589804486,10767.4822023567,12866.1277097059,14369.8979366499,15723.21636261,16544.5955732432,17196.228407879,18185.2016139765,18905.7836729795,19749.4016966521,31121.998844548,43164.7330027175,58211.9976958439,76655.2609479185,78111.2097135519,80100.5808038402,83154.3947583418,86080.3863139071,88786.7044314624,97796.398653217,103444.461322097,114126.222684304,131793.703112077
10019,2055,Raise Utilities,90th-percentile,18474.7620139201,24299.6527541243,27686.8475177049,29804.7870472594,31814.3209218013,33286.9824182238,34148.5892778552,35788.9151798381,37335.6057655596,38205.4761995212,49275.5567869039,65483.7773805589,83652.3085992884,103037.138690466,105855.822232085,111216.773505918,112998.454647158,114380.206555089,119843.932650426,123431.74130538,131454.499977882,140780.01618503,152592.815738389
10019,2055,WFP B,50th-percentile,195006.766080492,209942.447480125,218627.632830747,226629.952022532,229190.931979719,233088.399284215,237895.191505186,241514.410725249,244172.113178777,248351.103727048,279433.70623781,311069.626397809,347892.412845487,381486.668140401,385065.975879932,389126.019611257,394368.909290046,400061.723469561,405519.188733039,411104.218558353,421485.83188607,430574.941984185,450138.693868376
