Category,TargetYear,Action,SLR,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P25,P50,P75,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99
NONRES_InFP,2040,WFP 1st,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_InFP,2040,WFP 1st,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_InFP,2055,No mitigation,50th-percentile,10391.2442041066,16944.0917263657,20548.8719661093,28412.7904748102,30608.7153966872,35029.8918385528,38548.784604655,42863.5684458203,48972.3097371122,53341.4337274901,137651.269037235,292025.423714943,485056.067534559,782915.691411705,821400.858470414,852044.329767947,895721.337489062,930418.711182895,983733.084256898,1093039.94994815,1187327.44047993,1288414.65502641,1640020.40230214
NONRES_InFP,2055,No mitigation,90th-percentile,29126.2844293087,48933.7138750444,60947.75833721,71225.9882690503,82290.5810191902,90225.7112559566,101672.780570803,110750.582832839,117053.081340179,126659.216865389,243081.526813387,426067.073401307,691722.921822798,1045029.31124129,1073890.62090949,1150281.21145968,1199644.78664633,1235684.10493819,1330859.91604012,1387203.013373,1447050.5594113,1603179.63126656,1778334.95816329
NONRES_InFP,2055,Raise Utilities,50th-percentile,0,0,0,0,0,0,0,0,0,0,63842.5107899321,179889.284779107,350027.65496183,587486.172664249,616587.280828312,650058.511816689,692958.34876152,718462.982902155,777312.257101515,879589.361199949,958158.546642241,1037938.58710973,1314477.53389984
NONRES_InFP,2055,Raise Utilities,90th-percentile,0,0,0,5.10604034829521,10817.6359035271,16853.3979657966,23161.9176907924,28943.1902467967,32049.5439347774,40113.9172930646,129717.415523804,269312.224636016,495374.811651083,797599.7713691,824397.477802967,873221.019484043,918723.187137229,978186.456698928,1039441.06944762,1097361.54589624,1153316.39488074,1304423.27595568,1436916.17061835
NONRES_InFP,2055,WFP B,50th-percentile,0,0,0,0,0,0,0,0,0,0,63432.9107899321,186998.319708308,357332.125280615,595542.106715346,635523.653958051,665763.302619745,703112.720738143,736937.454167504,799483.676336844,909231.462978851,980521.062235674,1058662.51601539,1351990.18164118
NONRES_InFP,2055,WFP B,90th-percentile,0,0,0,0,10612.8359035271,16648.5979657966,22854.7176907924,28598.3875435788,31639.9439347774,39816.5731631006,134494.411845598,280522.235637469,509235.218355383,812377.840742097,843378.755578472,896812.769994153,942259.858009175,1000926.47342823,1068747.87080044,1129696.14740677,1179619.32763123,1326308.85894491,1490719.07065062
NONRES_InFP,2055,Elevate,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2611.31438425258,111587.035860654,193348.596907135,244157.566722093,393133.249052171,513511.735950798,898112.356632312
NONRES_InFP,2055,Elevate,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20898.9545536337,84523.9084298471,177611.578468479,270517.860399062,403808.051466913,454941.101056109,511870.640357544,632591.545136006,839563.193231412
NONRES_InFP,2055,WFP 1st,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_InFP,2055,WFP 1st,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_InFP,2100,No mitigation,50th-percentile,1058220.91077751,1196817.9730181,1273042.94561386,1340085.29254714,1398018.44257897,1478959.50169486,1522205.96553169,1554544.17903273,1596217.91259202,1629797.37098245,2016642.74922157,2499588.92471374,3060841.84787649,3662449.93379797,3732708.45954543,3812813.5986361,3884876.72224982,3942214.62579916,4094362.26174852,4207079.48856859,4334005.9261422,4551606.61678256,4688049.93346991
NONRES_InFP,2100,No mitigation,90th-percentile,6937267.33151724,7124137.5102237,7253265.14895283,7337670.44406723,7455456.38027363,7539474.91218225,7647933.41893096,7729694.46011229,7794656.86719036,7823439.92970011,8411514.60240877,9233818.98815022,10005958.9930199,10904725.1834456,11000427.8793621,11098556.4318695,11166070.3034247,11281827.6706143,11411995.8076637,11530168.9875853,11722592.7218936,11945661.0037338,12114721.2433288
NONRES_InFP,2100,Raise Utilities,50th-percentile,585501.343171598,677165.268254584,734386.581606449,794572.437544685,849121.727487373,889153.351275363,935766.416532762,974686.557222032,1000543.11763108,1017955.57078245,1328177.86597926,1751325.32488868,2207497.16794504,2752319.63545542,2813556.07538555,2864921.84193745,2910474.64540001,3004599.49321726,3142242.64348331,3213806.14775507,3318365.51709831,3491567.72465233,3653600.27778007
NONRES_InFP,2100,Raise Utilities,90th-percentile,5245502.36041823,5387601.96801994,5514993.50282312,5594185.04598912,5675024.58865784,5792387.70386659,5857748.9974478,5913916.83334007,5990482.06786436,6055854.20012124,6519405.38265188,7250183.39336672,7940239.62851591,8736222.23492112,8790850.55062013,8932143.51172686,8968811.65227166,9040755.21045319,9185778.77670741,9278646.83913178,9439373.23200233,9673569.6345167,9918497.21272096
NONRES_InFP,2100,WFP B,50th-percentile,609562.102310463,699421.695982355,765575.46363027,814229.549513671,870686.31271598,908376.001146026,961186.492909067,1005833.99844423,1024156.04353265,1050525.12471022,1365795.39998645,1788312.79586811,2264786.45841849,2805548.24847844,2885803.60361853,2938753.78770257,2991269.98202012,3075465.74762209,3229525.09071534,3306780.1874343,3390976.36059617,3583628.1898742,3742061.68225251
NONRES_InFP,2100,WFP B,90th-percentile,5386944.3379609,5513173.57856785,5635240.89785372,5748158.51100502,5808698.55477348,5910303.16173111,6012222.22316827,6058237.34270588,6113837.51808035,6178324.1989474,6662199.1918854,7409248.78340699,8121601.27448185,8904749.44170061,8983836.6675423,9113808.49543146,9171566.57385566,9239755.40811731,9409290.70528006,9494017.89766134,9622730.14945652,9888358.70672512,10148521.2724306
NONRES_InFP,2100,Elevate,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,265418.933889587,691362.927452664,728464.085788756,751403.705230381,822257.250985467,908513.947609427,994415.217629719,1060105.39616304,1200667.17490253,1262013.57986504,1431913.27020963
NONRES_InFP,2100,Elevate,90th-percentile,0,0,0,5462.25157180045,24217.6133940746,54562.0109840558,67570.8780668469,87908.4549430336,103594.501814699,124254.473201247,441153.941599789,834434.803895254,1392775.13753157,1981773.43221913,2028651.63828265,2109176.22344766,2174294.31456343,2252753.34492317,2346556.25254289,2470044.90329923,2570960.3750887,2733165.39079261,3227039.5026876
NONRES_InFP,2100,WFP 1st,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_InFP,2100,WFP 1st,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727.930908744776
NONRES_OutFP,Potential,No mitigation,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_OutFP,Potential,No mitigation,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_OutFP,Potential,Raise Utilities,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_OutFP,Potential,Raise Utilities,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_OutFP,Potential,WFP B,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_OutFP,Potential,WFP B,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_OutFP,Potential,Elevate,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_OutFP,Potential,Elevate,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_OutFP,Potential,WFP 1st,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_OutFP,Potential,WFP 1st,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_OutFP,2040,No mitigation,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266.99628844421,6918.15446601395,18657.138167604,45252.0649385836,197567.020729638
NONRES_OutFP,2040,No mitigation,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1714.36159003348,15836.5240618399,31374.3536040762,173267.147507773,356927.164354705
NONRES_OutFP,2040,Raise Utilities,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25252.0649385836,172731.687543465
NONRES_OutFP,2040,Raise Utilities,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11374.3536040762,149378.629790662,314858.148979886
NONRES_OutFP,2040,WFP B,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7492.11299565017,154219.487543465
NONRES_OutFP,2040,WFP B,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130866.429790662,306665.144979886
NONRES_OutFP,2040,Elevate,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266.99628844421,6918.15446601395,18657.138167604,45252.0649385836,197567.020729638
NONRES_OutFP,2040,Elevate,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1714.36159003348,15836.5240618399,31374.3536040762,173267.147507773,356927.164354705
NONRES_OutFP,2040,WFP 1st,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_OutFP,2040,WFP 1st,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_OutFP,2055,No mitigation,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,8184.39038066711,11117.2567750791,16430.78440282,22202.5660712147,33541.9388473264,49856.976610954,80592.4370453358,174120.260546041,291491.040019973,709346.919966808
NONRES_OutFP,2055,No mitigation,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,19293.406257033,23668.3648428566,30410.1056214239,41418.5083744879,99202.6840219042,182497.803060999,237915.709381603,290817.45637542,364441.588072106,688896.816542678
NONRES_OutFP,2055,Raise Utilities,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900.18777436118,12436.7233772396,29856.976610954,60314.8784742045,150198.502300713,262618.426720424,608941.058518718
NONRES_OutFP,2055,Raise Utilities,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3668.36484285658,9820.07077024882,20423.2769124483,76116.7977184557,149378.629790662,208382.157920139,262013.914092316,320835.51813915,608896.816542678
NONRES_OutFP,2055,WFP B,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11344.776610954,41802.6784742045,131686.302300713,244106.226720424,616923.09265089
NONRES_OutFP,2055,WFP B,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1911.07691244833,57604.5977184557,130866.429790662,188257.907318473,243501.714092316,312642.51413915,634468.172542677
NONRES_OutFP,2055,Elevate,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,8184.39038066711,11117.2567750791,16430.78440282,22202.5660712147,33541.9388473264,49856.976610954,80592.4370453358,174120.260546041,291491.040019973,709346.919966808
NONRES_OutFP,2055,Elevate,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,19293.406257033,23668.3648428566,30410.1056214239,41418.5083744879,99202.6840219042,182497.803060999,237915.709381603,290817.45637542,364441.588072106,688896.816542678
NONRES_OutFP,2055,WFP 1st,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_OutFP,2055,WFP 1st,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_OutFP,2100,No mitigation,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,8298.22616739525,93854.498484818,376334.116365885,402923.565002357,487712.071927103,538987.344494112,682073.171709932,843109.235860268,1171622.70864125,1394272.90110295,1969863.80541845,2574693.97064297
NONRES_OutFP,2100,No mitigation,90th-percentile,16919.5570678463,32207.8044641026,35773.8751635721,40731.2983138661,45058.0345367419,47817.7059537689,51771.0069955225,55531.1243828869,61923.7523952823,65893.7812369726,192438.18303982,428105.050076239,813124.881080943,1353116.52539577,1449399.53463587,1543710.57396168,1678438.86256162,1886475.28382411,1963074.65692291,2096794.94487935,2466745.52763249,2877021.58681993,3663270.17503359
NONRES_OutFP,2100,Raise Utilities,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,65949.6306579018,318821.694080595,350331.970866914,413839.978602876,463862.290751904,596830.177086079,738490.853443343,1020301.96999965,1265510.90589513,1818642.19824008,2429213.72875113
NONRES_OutFP,2100,Raise Utilities,90th-percentile,0,0,0,2175.83633874965,4510.20091879452,6923.14478627415,8515.81527757181,10283.8859866392,12509.1093774265,14016.194826699,118128.220644626,336906.279196658,661489.07365638,1156286.01377201,1249221.97738138,1330911.63393711,1439575.39475396,1614778.39659349,1705767.09621808,1847718.00133697,2212184.5442812,2634228.01692869,3309132.79927228
NONRES_OutFP,2100,WFP B,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,44311.4003013567,308445.261223851,324485.028526891,425646.974602876,471902.2828921,612126.35407295,782746.990205916,1064562.50199965,1296173.5175421,1862158.00489948,2478196.26875113
NONRES_OutFP,2100,WFP B,90th-percentile,0,0,0,0,0,0,0,0,0,0,79592.396422435,299235.148008229,629002.978125462,1149188.53258407,1250404.26053836,1330871.77532244,1426971.79076344,1616583.56453806,1727643.19734231,1869640.4239775,2217266.96440399,2664951.05860214,3333703.586519
NONRES_OutFP,2100,Elevate,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,8298.22616739525,93854.498484818,376334.116365885,402923.565002357,487712.071927103,538987.344494112,682073.171709932,843109.235860268,1171622.70864125,1394272.90110295,1969863.80541845,2574693.97064297
NONRES_OutFP,2100,Elevate,90th-percentile,16919.5570678463,32207.8044641026,35773.8751635721,40731.2983138661,45058.0345367419,47817.7059537689,51771.0069955225,55531.1243828869,61923.7523952823,65893.7812369726,192438.18303982,428105.050076239,813124.881080943,1353116.52539577,1449399.53463587,1543710.57396168,1678438.86256162,1886475.28382411,1963074.65692291,2096794.94487935,2466745.52763249,2877021.58681993,3663270.17503359
NONRES_OutFP,2100,WFP 1st,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_OutFP,2100,WFP 1st,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
