BuildingID,Longitude,Latitude,OccupancyType,OccupancyGroup,SOID,StructureValue,ContentValue,GroundElevation_ft,FFE_ft,DFE_Status,ManufRestriction,OccupancyFallback
7539443,-72.858853,40.758529,RES1-1SWB,RES,R11B,233806.82,116903.41,11.9893,13.9893,Above DFE,0,0
7539446,-72.85879,40.759058,RES1-1SWB,RES,R11B,130649.48,65324.74,12.5984,14.5984,Above DFE,0,0
7539448,-72.858876,40.758101,RES1-1SWB,RES,R11B,169292.8,84646.4,10.4409,12.4409,Above DFE,0,0
7539450,-72.858781,40.759969,RES1-1SWB,RES,R11B,216274.3,108137.15,12.0593,14.0593,Above DFE,0,0
7539452,-72.858816,40.759293,RES1-1SNB,RES,R11N,133223.34,66611.67,12.7384,14.2384,Above DFE,0,0
7539454,-72.859201,40.759405,RES1-1SWB,RES,R11B,112730.16,56365.08,9.9952,11.9952,Above DFE,0,0
7539456,-72.859149,40.759936,RES1-1SNB,RES,R11N,160949.71,80474.86,10.811,12.311,Above DFE,0,0
7539458,-72.858792,40.759574,RES1-2SNB,RES,R12N,213745.33,106872.66,12.4365,12.9365,Above DFE,0,0
7539460,-72.85891,40.758797,RES1-1SWB,RES,R11B,83149.46,41574.73,11.1961,13.1961,Above DFE,0,0
7539462,-72.859149,40.758729,RES1-2SWB,RES,R12B,546087.23,273043.61,10.6866,12.6866,Above DFE,0,0
7539465,-72.859225,40.75895,RES1-1SNB,RES,R11N,156519.99,78259.99,10.8595,11.3595,Above DFE,0,0
7539467,-72.858812,40.758895,RES1-1SWB,RES,R11B,171867.33,85933.66,11.8257,13.8257,Above DFE,0,0
7539468,-72.858703,40.76043,RES1-1SWB,RES,R11B,184804.24,92402.12,11.8695,13.8695,Above DFE,0,0
7539470,-72.859177,40.759668,RES1-1SNB,RES,R11N,154368.65,77184.33,10.5547,11.0547,Above DFE,0,0
7541725,-72.862461,40.75977,RES3A,RES,R3A1N,739973.2,369986.6,16.2017,17.7017,Above DFE,0,0
7541727,-72.862889,40.75882,RES1-1SWB,RES,R11B,202902.86,101451.43,13.0877,15.0877,Above DFE,0,0
7541729,-72.862836,40.759067,RES1-1SNB,RES,R11N,173261.43,86630.72,15.9681,17.4681,Above DFE,0,0
7541731,-72.862447,40.759098,RES1-1SWB,RES,R11B,176813.54,88406.77,15.3212,17.3212,Above DFE,0,0
7541734,-72.862454,40.758905,RES1-2SWB,RES,R12B,248366.85,124183.42,14.4789,16.4789,Above DFE,0,0
7541736,-72.862498,40.758329,RES1-3SWB,RES,R13B,433128.04,216564.02,15.0259,17.0259,Above DFE,0,0
7541738,-72.862448,40.759553,RES1-1SNB,RES,R11N,201288.17,100644.09,15.7394,16.2394,Above DFE,0,0
7541740,-72.862536,40.759405,RES1-1SWB,RES,R11B,196508.11,98254.05,15.8781,17.8781,Above DFE,0,0
7541742,-72.862909,40.758603,RES1-2SWB,RES,R12B,270723.49,135361.75,13.8658,15.8658,Above DFE,0,0
7541744,-72.862781,40.759588,RES1-2SWB,RES,R12B,344568.71,172284.35,17.0458,19.0458,Above DFE,0,0
7541746,-72.862911,40.758324,RES1-1SNB,RES,R11N,264846.67,132423.34,14.3359,15.8359,Above DFE,0,0
7543947,-72.866699,40.759684,RES3A,RES,R3A3N,738016.93,369008.47,14.6956,15.1956,Above DFE,0,0
7543949,-72.866005,40.760123,RES1-1SWB,RES,R11B,281192.88,140596.44,14.7974,16.7974,Above DFE,0,0
7543951,-72.864953,40.760732,COM1,NONRES,C1LN,NaN,NaN,16.1451,16.6451,Above DFE,0,0
7543953,-72.866867,40.759611,RES1-1SWB,RES,R11B,281064.63,140532.31,13.4004,15.4004,Above DFE,0,0
7543955,-72.866124,40.759966,COM4,NONRES,C4LN,NaN,NaN,14.007,14.507,Above DFE,0,0
7543957,-72.867204,40.760002,RES1-2SWB,RES,R12B,229894.85,114947.42,14.5883,16.5883,Above DFE,0,0
7543959,-72.866447,40.759873,RES1-1SWB,RES,R11B,260471.88,130235.94,14.0925,16.0925,Above DFE,0,0
7543961,-72.86706,40.759917,RES1-3SNB,RES,R13N,555222.31,277611.16,13.7654,15.2654,Above DFE,0,0
7543963,-72.865837,40.760183,RES1-2SNB,RES,R12N,344954.29,172477.14,14.8444,15.3444,Above DFE,0,0
7545649,-72.867682,40.759113,RES1-1SWB,RES,R11B,223507.47,111753.73,13.4611,15.4611,Above DFE,0,0
7545651,-72.870283,40.757645,RES1-2SWB,RES,R12B,329733.94,164866.97,12.1528,14.1528,Above DFE,0,0
7545653,-72.867954,40.758947,RES1-1SWB,RES,R11B,244682.56,122341.28,15.1758,17.1758,Above DFE,0,0
7545655,-72.869147,40.758321,RES1-1SNB,RES,R11N,239267.16,119633.58,14.0151,15.5151,Above DFE,0,0
7545657,-72.86919,40.758816,RES1-1SNB,RES,R11N,244235.52,122117.76,14.8865,15.3865,Above DFE,0,0
7545659,-72.868532,40.758616,RES1-2SWB,RES,R12B,267636.1,133818.05,14.3548,16.3548,Above DFE,0,0
7545661,-72.870158,40.757744,RES1-1SWB,RES,R11B,293153.3,146576.65,12.7442,14.7442,Above DFE,0,0
7545663,-72.867447,40.759276,RES1-1SWB,RES,R11B,309102.43,154551.21,13.8696,15.8696,Above DFE,0,0
7545665,-72.86747,40.75961,RES1-1SWB,RES,R11B,302491.45,151245.72,14.5437,16.5437,Above DFE,0,0
7545667,-72.867632,40.759543,RES1-2SWB,RES,R12B,277124.2,138562.1,14.2665,16.2665,Above DFE,0,0
7545669,-72.867251,40.759369,RES1-2SWB,RES,R12B,243826.33,121913.16,13.3422,15.3422,Above DFE,0,0
7545671,-72.868247,40.759296,RES1-2SWB,RES,R12B,360326.42,180163.21,15.2876,17.2876,Above DFE,0,0
7545673,-72.870193,40.758459,RES1-2SWB,RES,R12B,315494.96,157747.48,13.8398,15.8398,Above DFE,0,0
7545675,-72.868257,40.758783,RES1-3SWB,RES,R13B,339406.32,169703.16,15.0152,17.0152,Above DFE,0,0
7545677,-72.869886,40.757926,RES1-2SWB,RES,R12B,241678.08,120839.04,13.7574,15.7574,Above DFE,0,0
7545679,-72.869365,40.75877,RES1-1SNB,RES,R11N,227971.8,113985.9,14.4448,14.9448,Above DFE,0,0
7545681,-72.870623,40.757751,RES1-1SNB,RES,R11N,244235.52,122117.76,11.6342,13.1342,Above DFE,0,0
7545683,-72.868529,40.759143,RES1-1SWB,RES,R11B,291462.91,145731.46,15.3292,17.3292,Above DFE,0,0
7545685,-72.870681,40.757408,RES1-1SNB,RES,R11N,238219.14,119109.57,10.6992,12.1992,Above DFE,0,0
7545687,-72.870585,40.758282,RES1-1SNB,RES,R11N,255286.73,127643.36,12.2747,13.7747,Above DFE,0,0
7545689,-72.869005,40.758408,RES1-1SNB,RES,R11N,238219.14,119109.57,14.3254,14.8254,Above DFE,0,0
7545691,-72.869479,40.758074,RES1-2SWB,RES,R12B,268983.01,134491.51,14.5548,16.5548,Above DFE,0,0
7545693,-72.869627,40.758671,RES1-1SWB,RES,R11B,532369.26,266184.63,14.586,16.586,Above DFE,0,0
7545695,-72.870639,40.758001,RES1-1SWB,RES,R11B,265752.11,132876.06,11.6048,13.6048,Above DFE,0,0
7545697,-72.868774,40.758552,RES1-1SWB,RES,R11B,295138.8,147569.4,14.7153,16.7153,Above DFE,0,0
7545699,-72.869746,40.758011,RES1-2SWB,RES,R12B,449789.59,224894.79,13.5024,15.5024,Above DFE,0,0
7545701,-72.870015,40.757841,RES1-1SWB,RES,R11B,330070.75,165035.38,12.8518,14.8518,Above DFE,0,0
7545703,-72.870454,40.757543,RES1-1SNB,RES,R11N,238219.14,119109.57,11.2887,12.7887,Above DFE,0,0
7545705,-72.869872,40.758604,RES1-1SWB,RES,R11B,228541.36,114270.68,13.4724,15.4724,Above DFE,0,0
7545707,-72.869045,40.758898,RES1-1SWB,RES,R11B,290100.65,145050.32,15.2274,17.2274,Above DFE,0,0
7545709,-72.869308,40.758245,RES1-1SNB,RES,R11N,254891.52,127445.76,13.9373,15.4373,Above DFE,0,0
7545711,-72.868735,40.759039,RES1-1SNB,RES,R11N,230965.47,115482.74,15.7658,16.2658,Above DFE,0,0
7545713,-72.868891,40.758974,RES1-2SNB,RES,R12N,309844.34,154922.17,16.4906,17.9906,Above DFE,0,0
7545715,-72.868404,40.758693,RES1-1SWB,RES,R11B,244682.56,122341.28,14.3212,16.3212,Above DFE,0,0
7546020,-72.86897,40.747059,RES1-1SWB,RES,R11B,325025.64,162512.82,5.0792,7.0792,Under DFE,0,0
7546022,-72.871039,40.746803,RES1-1SWB,RES,R11B,206341.89,103170.94,7.5301,9.5301,Under DFE,0,0
7546024,-72.869393,40.747049,RES1-2SWB,RES,R12B,323432.79,161716.39,5.1809,7.1809,Under DFE,0,0
7546026,-72.868669,40.746495,RES1-2SWB,RES,R12B,401879.02,200939.51,4.4979,6.4979,Under DFE,0,0
7546028,-72.869572,40.746487,RES1-1SWB,RES,R11B,273208.25,136604.12,5.4205,7.4205,Under DFE,0,0
7546030,-72.869544,40.747054,RES1-1SWB,RES,R11B,253751.24,126875.62,5.4011,7.4011,Under DFE,0,0
7546032,-72.871025,40.746572,RES1-1SWB,RES,R11B,334764.55,167382.27,5.2808,7.2808,Under DFE,0,0
7546034,-72.868706,40.747052,RES3A,RES,R3A1B,372544.62,186272.31,5.1156,7.1156,Under DFE,0,0
7546036,-72.870638,40.746409,RES1-2SWB,RES,R12B,362445.49,181222.74,7.3768,9.3768,Under DFE,0,0
7546038,-72.870563,40.746992,RES1-1SWB,RES,R11B,217041.41,108520.7,4.0636,6.0636,Under DFE,0,0
7546040,-72.869829,40.747048,RES1-2SNB,RES,R12N,277979.15,138989.58,6.5986,14.5986,Above DFE,0,0
7546042,-72.870936,40.746375,RES1-2SWB,RES,R12B,337607.65,168803.83,8.1545,10.1545,Above DFE,0,0
7546044,-72.86979,40.746471,RES1-2SWB,RES,R12B,244363.39,122181.7,6.2735,8.2735,Under DFE,0,0
7546046,-72.869969,40.746468,RES1-1SWB,RES,R11B,271747.18,135873.59,6.4081,8.4081,Under DFE,0,0
7546048,-72.871034,40.747066,RES1-2SWB,RES,R12B,374188.9,187094.45,7.4923,9.4923,Under DFE,0,0
7546050,-72.871008,40.746935,RES1-1SWB,RES,R11B,261261.68,130630.84,4.3356,6.3356,Under DFE,0,0
7546052,-72.86888,40.746489,RES1-1SWB,RES,R11B,301245.12,150622.56,4.6555,6.6555,Under DFE,0,0
7546054,-72.870006,40.74703,RES1-2SWB,RES,R12B,348654.92,174327.46,4.3765,6.3765,Under DFE,0,0
7546056,-72.870404,40.746417,RES1-1SWB,RES,R11B,309102.43,154551.21,5.5671,7.5671,Under DFE,0,0
7546058,-72.869664,40.746987,RES1-2SNB,RES,R12N,253079.87,126539.94,4.6916,12.6916,Above DFE,0,0
7546060,-72.868983,40.745981,RES1-1SWB,RES,R11B,223349.76,111674.88,4.4661,6.4661,Under DFE,0,0
7546062,-72.869906,40.744306,RES1-1SWB,RES,R11B,255554.24,127777.12,5.2493,7.2493,Under DFE,0,0
7546064,-72.870079,40.744301,RES1-2SWB,RES,R12B,296818.08,148409.04,5.726,7.726,Under DFE,0,0
7546066,-72.868177,40.747575,RES1-1SWB,RES,R11B,290144.98,145072.49,5.7378,7.7378,Under DFE,0,0
7546068,-72.868964,40.744363,RES1-3SNB,RES,R13N,462886.92,231443.46,8.8299,9.3299,Under DFE,0,0
7546399,-72.869308,40.745428,RES1-1SNB,RES,R11N,209556.3,104778.15,6.0705,7.5705,Under DFE,0,0
7546428,-72.867728,40.7455,RES1-1SWB,RES,R11B,244682.56,122341.28,5.2177,7.2177,Under DFE,0,0
7546429,-72.868327,40.751181,RES1-1SWB,RES,R11B,443570.58,221785.29,4.2636,6.2636,Under DFE,0,0
7546430,-72.868452,40.742256,RES1-1SWB,RES,R11B,326136.68,163068.34,4.6148,6.6148,Under DFE,0,0
7546431,-72.869187,40.744356,RES1-1SWB,RES,R11B,408075.91,204037.95,7.0786,9.0786,Under DFE,0,0
7546474,-72.867177,40.743924,RES1-1SWB,RES,R11B,535566.72,267783.36,6.0437,8.0437,Under DFE,0,0
7546478,-72.867509,40.74501,RES1-2SWB,RES,R12B,374618.07,187309.04,6.0493,8.0493,Under DFE,0,0
7546480,-72.868464,40.747588,RES1-1SWB,RES,R11B,380923.53,190461.76,5.491,7.491,Under DFE,0,0
7546482,-72.870237,40.747549,RES1-1SWB,RES,R11B,347225.67,173612.84,5.821,7.821,Under DFE,0,0
7546484,-72.868759,40.744345,RES1-2SWB,RES,R12B,352176.88,176088.44,6.9736,8.9736,Under DFE,0,0
7546486,-72.869713,40.745376,RES1-2SNB,RES,R12N,333151.32,166575.66,5.9494,7.4494,Under DFE,0,0
7546488,-72.869271,40.745956,RES1-1SWB,RES,R11B,253751.24,126875.62,5.0189,7.0189,Under DFE,0,0
7546490,-72.868447,40.745429,RES1-2SWB,RES,R12B,403424.51,201712.26,6.0605,8.0605,Under DFE,0,0
7546492,-72.868819,40.747558,RES1-2SWB,RES,R12B,348338.84,174169.42,6.1586,8.1586,Under DFE,0,0
7546494,-72.870358,40.745378,RES1-2SWB,RES,R12B,278658.66,139329.33,7.4288,9.4288,Under DFE,0,0
7546496,-72.870358,40.745378,COM4,NONRES,C4LB,289462.54,289462.54,7.4288,7.9288,Under DFE,0,0
7546498,-72.868297,40.743286,RES1-1SWB,RES,R11B,304182.87,152091.44,5.5541,7.5541,Under DFE,0,0
7546500,-72.8681,40.744392,RES1-2SWB,RES,R12B,493832.12,246916.06,4.5241,6.5241,Under DFE,0,0
7546503,-72.869359,40.747538,RES1-1SWB,RES,R11B,323370.9,161685.45,5.3506,7.3506,Under DFE,0,0
7546505,-72.868458,40.74437,RES1-1SWB,RES,R11B,300722.98,150361.49,7.2783,9.2783,Under DFE,0,0
7546507,-72.868765,40.745419,RES1-2SWB,RES,R12B,401087.92,200543.96,6.0424,8.0424,Under DFE,0,0
7546509,-72.869691,40.747564,RES1-1SWB,RES,R11B,377903.7,188951.85,5.8392,7.8392,Under DFE,0,0
7546511,-72.8678,40.742248,RES1-1SWB,RES,R11B,263053.74,131526.87,3.8632,5.8632,Under DFE,0,0
7546513,-72.869331,40.743262,RES1-2SNB,RES,R12N,325008.09,162504.04,4.6107,5.1107,Under DFE,0,0
7546515,-72.869552,40.743244,RES1-2SNB,RES,R12N,345174.48,172587.24,4.5948,5.0948,Under DFE,0,0
7546517,-72.86839,40.747055,RES1-1SWB,RES,R11B,238694.53,119347.26,5.5244,7.5244,Under DFE,0,0
7546519,-72.868696,40.742227,RES1-1SWB,RES,R11B,299985.15,149992.58,5.2125,7.2125,Under DFE,0,0
7546521,-72.868141,40.746079,RES1-2SWB,RES,R12B,415901.12,207950.56,2.4892,4.4892,Under DFE,0,0
7546523,-72.868585,40.74545,RES1-2SWB,RES,R12B,307536.84,153768.42,5.7154,7.7154,Under DFE,0,0
7546525,-72.867984,40.744901,RES1-1SWB,RES,R11B,296744.88,148372.44,5.3625,7.3625,Under DFE,0,0
7546527,-72.869429,40.744336,RES1-1SWB,RES,R11B,311688,155844,6.9161,8.9161,Under DFE,0,0
7546529,-72.866856,40.743284,RES1-1SNB,RES,R11N,233845.92,116922.96,3.6461,5.1461,Under DFE,0,0
7546531,-72.86826,40.746474,RES1-2SWB,RES,R12B,333206.94,166603.47,4.5699,6.5699,Under DFE,0,0
7546533,-72.868484,40.743304,RES1-1SNB,RES,R11N,208895.79,104447.9,3.9505,5.4505,Under DFE,0,0
7546535,-72.868047,40.742233,RES1-1SWB,RES,R11B,409435.16,204717.58,7.4521,9.4521,Under DFE,0,0
7546537,-72.867444,40.745373,RES3B,RES,R3B1B,435026.94,217513.47,4.825,6.825,Under DFE,0,0
7546539,-72.869042,40.743263,RES1-1SNB,RES,R11N,221644.8,110822.4,6.0961,6.5961,Under DFE,0,0
7546541,-72.869876,40.745969,RES1-2SWB,RES,R12B,421393.54,210696.77,6.9229,8.9229,Under DFE,0,0
7546543,-72.868979,40.74541,RES1-2SNB,RES,R12N,375750.91,187875.46,6.6462,7.1462,Under DFE,0,0
7546545,-72.867396,40.743345,RES1-2SWB,RES,R12B,385899.03,192949.51,3.6203,5.6203,Under DFE,0,0
7546548,-72.868688,40.745997,RES1-2SWB,RES,R12B,385899.03,192949.51,4.7366,6.7366,Under DFE,0,0
7546550,-72.869194,40.743284,RES1-2SWB,RES,R12B,356374.47,178187.23,5.9582,7.9582,Under DFE,0,0
7546552,-72.868077,40.74327,RES1-1SWB,RES,R11B,295947.3,147973.65,3.4218,5.4218,Under DFE,0,0
7546554,-72.869534,40.745416,RES1-1SWB,RES,R11B,293860.43,146930.22,5.8555,7.8555,Under DFE,0,0
7546556,-72.867167,40.743346,RES1-2SWB,RES,R12B,385899.03,192949.51,3.4932,5.4932,Under DFE,0,0
7546558,-72.867237,40.744354,RES1-1SNB,RES,R11N,324566.76,162283.38,5.1872,5.6872,Under DFE,0,0
7546560,-72.867631,40.743305,RES1-1SWB,RES,R11B,316352.08,158176.04,4.4567,6.4567,Under DFE,0,0
7546562,-72.86996,40.747535,RES1-1SWB,RES,R11B,248359.14,124179.57,5.7743,7.7743,Under DFE,0,0
7546564,-72.870283,40.745988,RES1-2SNB,RES,R12N,414568.68,207284.34,5.9532,6.4532,Under DFE,0,0
7546566,-72.868999,40.747572,RES1-1SWB,RES,R11B,240559.2,120279.6,5.1066,7.1066,Under DFE,0,0
7546568,-72.86959,40.744327,RES1-2SWB,RES,R12B,409706.49,204853.24,7.2049,9.2049,Under DFE,0,0
7546571,-72.868822,40.745997,RES1-2SWB,RES,R12B,309175.38,154587.69,4.9415,6.9415,Under DFE,0,0
7546573,-72.868675,40.747628,RES1-1SWB,RES,R11B,225801.15,112900.57,5.8179,7.8179,Under DFE,0,0
7546575,-72.868187,40.747128,RES1-1SWB,RES,R11B,286657.06,143328.53,4.2932,6.2932,Under DFE,0,0
7546577,-72.869648,40.745985,RES1-1SWB,RES,R11B,330505.13,165252.57,5.708,7.708,Under DFE,0,0
7552617,-72.874175,40.750943,RES1-2SWB,RES,R12B,260728.77,130364.38,7.0205,9.0205,Under DFE,0,0
7552619,-72.875813,40.751,RES1-1SWB,RES,R11B,138282.38,69141.19,7.5804,9.5804,Under DFE,0,0
7552621,-72.872295,40.751425,RES1-1SWB,RES,R11B,184514.86,92257.43,7.185,9.185,Under DFE,0,0
7552624,-72.875624,40.751278,RES1-1SWB,RES,R11B,153165.42,76582.71,8.8046,10.8046,Above DFE,0,0
7552626,-72.874227,40.751293,RES1-2SNB,RES,R12N,209160.63,104580.32,7.3089,8.8089,Under DFE,0,0
7552628,-72.872238,40.751166,RES1-1SNB,RES,R11N,162111.01,81055.5,6.9019,14.9019,Above DFE,0,0
7552630,-72.874,40.751297,RES1-1SWB,RES,R11B,186593.55,93296.78,7.4574,9.4574,Under DFE,0,0
7552632,-72.873459,40.7513,RES1-1SNB,RES,R11N,238219.14,119109.57,8.0331,9.5331,Under DFE,0,0
7552634,-72.876943,40.750799,RES1-2SNB,RES,R12N,238398.93,119199.46,8.1494,9.6494,Under DFE,0,0
7552636,-72.872721,40.750967,RES1-1SWB,RES,R11B,246919.81,123459.9,6.7528,8.7528,Under DFE,0,0
7552638,-72.872905,40.751334,RES1-1SWB,RES,R11B,187270.08,93635.04,7.7029,9.7029,Under DFE,0,0
7552640,-72.874497,40.751285,RES1-2SNB,RES,R12N,219216.06,109608.03,7.5554,9.0554,Under DFE,0,0
7552642,-72.874515,40.750924,RES1-1SWB,RES,R11B,267189.05,133594.53,6.8158,8.8158,Under DFE,0,0
7552644,-72.875447,40.751239,RES1-1SWB,RES,R11B,199160.64,99580.32,8.5897,10.5897,Above DFE,0,0
7552646,-72.876532,40.751265,RES1-1SWB,RES,R11B,175664.16,87832.08,8.9941,10.9941,Above DFE,0,0
7552648,-72.873295,40.751332,RES3A,RES,R3A1B,402854.49,201427.24,7.8393,9.8393,Under DFE,0,0
7552650,-72.876677,40.7508,RES1-1SWB,RES,R11B,169110.21,84555.1,7.4298,9.4298,Under DFE,0,0
7552652,-72.873895,40.750924,RES1-2SWB,RES,R12B,406712.75,203356.38,6.4588,8.4588,Under DFE,0,0
7552654,-72.872226,40.750991,RES1-1SNB,RES,R11N,145590.51,72795.25,6.3972,7.8972,Under DFE,0,0
7552656,-72.872276,40.751305,RES1-1SWB,RES,R11B,224839.26,112419.63,8.4,10.4,Above DFE,0,0
7552657,-72.875261,40.75123,RES1-1SWB,RES,R11B,196771.8,98385.9,9.3142,11.3142,Above DFE,0,0
7552658,-72.875821,40.751263,RES1-1SWB,RES,R11B,159651.57,79825.78,7.8785,9.8785,Under DFE,0,0
7552660,-72.87616,40.750979,RES1-1SNB,RES,R11N,151595.45,75797.73,7.9555,9.4555,Under DFE,0,0
7552662,-72.87613,40.751269,RES3A,RES,R3A1N,320859.26,160429.63,8.7218,10.2218,Above DFE,0,0
7552664,-72.87559,40.750999,RES1-2SWB,RES,R12B,195183.82,97591.91,7.2932,9.2932,Under DFE,0,0
7552666,-72.875038,40.750852,RES1-1SWB,RES,R11B,124035.84,62017.92,7.6554,9.6554,Under DFE,0,0
7552668,-72.87343,40.750874,RES1-2SWB,RES,R12B,223433.41,111716.7,6.9353,8.9353,Under DFE,0,0
7552670,-72.875034,40.751293,RES1-2SWB,RES,R12B,220496.34,110248.17,8.4646,10.4646,Above DFE,0,0
7552672,-72.876374,40.750829,RES1-1SWB,RES,R11B,204662.38,102331.19,8.0973,10.0973,Above DFE,0,0
7552674,-72.876986,40.751211,RES1-2SWB,RES,R12B,267260.28,133630.14,9.9211,11.9211,Above DFE,0,0
7552676,-72.87478,40.751284,RES1-1SWB,RES,R11B,232403.97,116201.99,7.7063,9.7063,Under DFE,0,0
7552677,-72.873159,40.750928,RES1-1SWB,RES,R11B,208190.62,104095.31,7.0018,9.0018,Under DFE,0,0
7553067,-72.874978,40.752537,RES1-1SWB,RES,R11B,205360.05,102680.02,9.2071,11.2071,Above DFE,0,0
7553068,-72.874091,40.752939,RES1-1SWB,RES,R11B,270256.96,135128.48,9.0108,11.0108,Above DFE,0,0
7553069,-72.872903,40.7526,RES1-1SNB,RES,R11N,172226.09,86113.04,7.6244,9.1244,Under DFE,0,0
7553070,-72.875335,40.75249,RES1-1SWB,RES,R11B,247262.16,123631.08,9.5097,11.5097,Above DFE,0,0
7553071,-72.876427,40.752507,RES1-2SWB,RES,R12B,300781.6,150390.8,10.4858,12.4858,Above DFE,0,0
7553072,-72.873806,40.752587,RES1-2SWB,RES,R12B,300219.99,150109.99,8.817,10.817,Above DFE,0,0
7553073,-72.873201,40.752978,RES1-2SWB,RES,R12B,232215.55,116107.78,8.9651,10.9651,Above DFE,0,0
7553074,-72.872394,40.753003,RES1-1SWB,RES,R11B,212954.03,106477.02,9.5925,11.5925,Above DFE,0,0
7553075,-72.875508,40.752504,RES1-1SNB,RES,R11N,159422.5,79711.25,9.1144,10.6144,Above DFE,0,0
7553076,-72.872834,40.75299,RES1-1SWB,RES,R11B,173223.34,86611.67,7.3173,9.3173,Under DFE,0,0
7553077,-72.876599,40.752517,RES1-1SWB,RES,R11B,171344.39,85672.19,10.3199,12.3199,Above DFE,0,0
7553078,-72.875685,40.75249,RES1-2SWB,RES,R12B,185018,92509,9.9461,11.9461,Above DFE,0,0
7553079,-72.876799,40.752868,RES1-1SWB,RES,R11B,194920.23,97460.12,10.189,12.189,Above DFE,0,0
7553080,-72.8724,40.752614,RES1-2SWB,RES,R12B,268582.35,134291.17,7.1024,9.1024,Under DFE,0,0
7553081,-72.87575,40.752902,RES1-1SWB,RES,R11B,259060.49,129530.24,9.6682,11.6682,Above DFE,0,0
7553082,-72.874078,40.752592,RES1-1SWB,RES,R11B,224839.26,112419.63,9.0533,11.0533,Above DFE,0,0
7553083,-72.874326,40.752954,RES1-1SWB,RES,R11B,243975.68,121987.84,9.0745,11.0745,Above DFE,0,0
7553084,-72.874457,40.752546,RES1-1SWB,RES,R11B,157075.24,78537.62,9.8643,11.8643,Above DFE,0,0
7553085,-72.876007,40.752468,RES1-1SNB,RES,R11N,156638.08,78319.04,9.5068,11.0068,Above DFE,0,0
7553086,-72.876981,40.752839,RES1-2SWB,RES,R12B,364799.64,182399.82,10.2359,12.2359,Above DFE,0,0
7553087,-72.873288,40.752574,RES1-1SWB,RES,R11B,155098.85,77549.42,7.6749,9.6749,Under DFE,0,0
7553088,-72.873551,40.752933,RES1-1SWB,RES,R11B,255533.01,127766.51,9.8376,11.8376,Above DFE,0,0
7553089,-72.87677,40.752472,RES1-1SWB,RES,R11B,172913.06,86456.53,9.4336,11.4336,Above DFE,0,0
7553090,-72.874995,40.752924,RES1-1SNB,RES,R11N,227236.47,113618.24,8.4838,16.4838,Above DFE,0,0
7553091,-72.874796,40.752536,RES1-1SNB,RES,R11N,236829.64,118414.82,8.585,9.085,Under DFE,0,0
7553092,-72.875179,40.752924,RES1-1SNB,RES,R11N,157202.64,78601.32,9.4779,17.4779,Above DFE,0,0
7553093,-72.875174,40.752523,RES1-1SNB,RES,R11N,234071.46,117035.73,8.9931,10.4931,Above DFE,0,0
7553094,-72.873369,40.752935,RES1-2SWB,RES,R12B,266499.19,133249.59,9.7753,11.7753,Above DFE,0,0
7553095,-72.87651,40.752876,RES1-1SWB,RES,R11B,199160.64,99580.32,9.9797,11.9797,Above DFE,0,0
7553096,-72.873727,40.752987,RES1-1SWB,RES,R11B,206498.61,103249.3,9.7325,11.7325,Above DFE,0,0
7553097,-72.876244,40.752497,RES1-1SNB,RES,R11N,157202.64,78601.32,9.7643,10.2643,Above DFE,0,0
7553098,-72.874598,40.752961,RES1-1SWB,RES,R11B,169460.75,84730.37,9.3196,11.3196,Above DFE,0,0
7553099,-72.874801,40.752938,RES1-1SNB,RES,R11N,227971.8,113985.9,8.7919,9.2919,Under DFE,0,0
7553100,-72.87355,40.752561,RES1-1SWB,RES,R11B,139702.2,69851.1,8.2981,10.2981,Above DFE,0,0
7553101,-72.872285,40.752792,RES1-1SNB,RES,R11N,232936.49,116468.25,8.999,16.999,Above DFE,0,0
7553102,-72.876146,40.752866,RES1-1SWB,RES,R11B,174641.95,87320.98,10.728,12.728,Above DFE,0,0
7553103,-72.875524,40.750075,RES1-2SWB,RES,R12B,242064.39,121032.2,8.5999,10.5999,Above DFE,0,0
7553104,-72.876636,40.749956,RES1-2SWB,RES,R12B,226908.86,113454.43,8.0114,10.0114,Above DFE,0,0
7553105,-72.874135,40.750455,RES1-1SNB,RES,R11N,153170.2,76585.1,6.2008,7.7008,Under DFE,0,0
7553106,-72.874962,40.750457,RES3A,RES,R3A1N,391263.57,195631.78,7.4712,8.9712,Under DFE,0,0
7553107,-72.873781,40.750462,RES1-2SNB,RES,R12N,238086.12,119043.06,7.1539,8.6539,Under DFE,0,0
7553108,-72.875016,40.750059,RES1-2SNB,RES,R12N,255478.63,127739.32,7.1172,8.6172,Under DFE,0,0
7553109,-72.873052,40.750507,RES1-1SWB,RES,R11B,153165.42,76582.71,6.5381,8.5381,Under DFE,0,0
7553110,-72.873586,40.750463,RES1-1SNB,RES,R11N,242203.97,121101.98,6.2741,14.2741,Above DFE,0,0
7553111,-72.87441,40.75048,RES1-2SWB,RES,R12B,145620.63,72810.32,6.6648,8.6648,Under DFE,0,0
7553112,-72.875406,40.750483,RES1-2SWB,RES,R12B,162423.01,81211.51,6.5886,8.5886,Under DFE,0,0
7553113,-72.876101,40.750025,RES1-1SWB,RES,R11B,271624.11,135812.05,8.122,10.122,Above DFE,0,0
7553114,-72.876905,40.750399,RES1-2SNB,RES,R12N,238274,119137,9.428,17.428,Above DFE,0,0
7553115,-72.873408,40.750495,RES1-2SWB,RES,R12B,186881.73,93440.87,6.4646,8.4646,Under DFE,0,0
